LABEL,TEXT
ham,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
ham,K then 2marrow are you coming to class.
ham,Thank god they are in bed!
ham,Oh k :)why you got job then whats up?
ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
spam,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop
ham,I went to ur hon lab but no one is there.
ham,On the way to office da..
ham,Its going good...no problem..but still need little experience to understand american customer voice...
spam,"Please call our customer service representative on FREEPHONE 0808 145 5645 between 9am-11pm as you have WON a guaranteed INR 5,00,000 cash  prize!"
ham,It has issues right now. Ill fix for her by tomorrow.
ham,Buy one egg for me da..please:)
ham,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
ham,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard"
ham,Hey check it da. I have listed da.
ham,"Sorry, I'll call later  &lt;#&gt; mins"
spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 100 FREE text + FREE camcorder Reply or Call 08000930705
ham,Aaooooright are you at work?
ham,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?
ham,She's borderline but yeah whatever.
ham,"Me, i dont know again oh"
ham,Tell me pa. How is pain de.
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
ham,"Doing nothing, then u not having dinner w us?"
ham,Ok ill tell the company
ham,I'm at work. Please call
ham,Hey u still at the gym?
ham,I am sorry it hurt you.
ham,The hair cream has not been shipped.
ham,"Probably gonna be here for a while, see you later tonight &lt;)"
ham,I am not having her number sir
ham,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy"
ham,Lol they were mad at first but then they woke up and gave in.
ham,Remember to ask alex about his pizza
ham,How much you got for cleaning
ham,We have to pick rayan macleran there.
spam,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p "
ham,I am late. I will be there at
ham,R u over scratching it?
spam,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
ham,Ok pa. Nothing problem:-)
ham,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon"
ham,We're on the opposite side from where we dropped you off
ham,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?"
ham,Oh god. I'm gonna Google nearby cliffs now.
ham,I am great! How are you?
spam,"URGENT!! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins"
spam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821
ham,I just saw ron burgundy captaining a party boat so yeah
ham,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;
ham,"Hurry up, I've been weed-deficient for like three days"
ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..
ham,Please dont say like that. Hi hi hi
ham,Send me the new number
ham,"Sounds good, keep me posted"
spam,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
spam,You have won a Nokia 7250i.  To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
ham,S but mostly not like that.
spam,U have WoN Â£100 of  Gift Vouchers week starting NOW  call now 08718738034
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL
ham,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see
ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx"
spam,"449050000301 You have won a Â£2,000 price! To claim, call 09050000301."
ham,No messages on her phone. I'm holding it now
spam,"Loan for any purpose Â£500 - Â£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
ham,Hey what are you doing. Y no reply pa..
spam,"	44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO"
ham,Nope i'm not drivin... I neva develop da photos lei...
ham,Get ready to put on your excellent sub face :)
ham,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person"
ham,I thk Ì_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present. 
ham,"Sorry, I'll call later"
ham,Thts wat Wright Brother did to fly..
ham,I'm really sorry I lit your hair on fire
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call."
ham,"Yup. Anything lor, if u dun wan it's ok..."
ham,Joy's father is John. Then John is the NAME of Joy's father. Mandan
spam,Ur balance is now å£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
ham,"I think IÛ÷m waiting for the same bus! Inform me when you get there, if you ever get there."
spam,Reply to win å£100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
spam,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY å£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
spam,RMO.00 R.HB: RM4388.00 Was Charged On Your Card Numer 9577 at AwG-KLIA2 On 24/10/16 1032:29 Reference Code 342152 Call 03216837293 if u did NOT perform this Txn
ham,No problem with the renewal. I.ll do it right away but i dont know his details.
ham,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march Û_ ish!
ham,"Geeeee ... Your internet is really bad today, eh ?"
ham,"Sorry, I'll call later"
ham,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.
ham,Whens your radio show?
ham,"Sorry, I'll call later"
ham,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\"""""
ham,Same as kallis dismissial in 2nd test:-).
ham,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO 
spam,As a registered optin subscriber ur draw 4 Â£100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
ham,Probably a couple hours tops
ham,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
ham,Wat uniform? In where get?
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
ham,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
ham,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
ham,on a Tuesday night r u 4 real
ham,Ya:)going for restaurant..
spam,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 Â£100 cash. Name the NEW US President? txt ans to 80082
ham,Yo we are watching a movie on netflix
ham,Then dun wear jeans lor...
ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?
spam,"Todays Vodafone numbers ending 8023 are selected to receive a Rs.2,00,000 award. If you have a match please call 8927307655 quoting claim code 6001 standard rates apply"
spam,"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.4,00,000 prize GUARANTEED. Call 8927307655. Claim Code LUCKY52. Valid 12hrs only. "
ham,How come she can get it? Should b quite diff to guess rite...
ham,Old Orchard near univ. How about you?
ham,Hey what how about your project. Started aha da.
ham,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day."
ham,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo
spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
spam,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
spam,Free Top ringtone -sub to weekly ringtone-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
ham,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...
spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
ham,K..i deleted my contact that why?
ham,"That's cool, I'll come by like  &lt;#&gt; ish"
ham,True. Its easier with her here.
ham,Prabha..i'm soryda..realy..frm heart i'm sory
ham,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?
ham,I'm still pretty weak today .. Bad day ?
spam,	You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
ham,Stop the story. I've told him i've returned it and he's saying i should not re order it.
ham,Still otside le..u come 2morrow maga..
spam,"Swayamvara By David Hair,ï¿½Swayamvaraï¿½ (The Return of Ravana Book 2) by David Hair is a story of reincarnation, two swayamvaras, 800 years apart, that sees four lives knotted forever & one rigid force, Ravana reborn."
ham,"Haha, my friend tyler literally just asked if you could get him a dubsack"
ham,So how are you really. What are you up to. How's the masters. And so on.
